hs_Character,hs_Rank_Rich_Nationality,hs_Rank_Rich_NativePlace_Cn,hs_Rank_Rich_NativePlace_En,hs_Rank_Rich_BirthPlace_Cn,hs_Rank_Rich_BirthPlace_En,hs_Rank_Rich_Permanent_Cn,hs_Rank_Rich_Permanent_En,hs_Rank_Rich_Photo,hs_Rank_Rich_Age,hs_Rank_Rich_Gender,hs_Rank_Rich_Education_Cn,hs_Rank_Rich_Education_En,hs_Rank_Rich_School_Cn,hs_Rank_Rich_School_En,hs_Rank_Rich_Year,hs_Rank_Rich_Relations,hs_Rank_Rich_MTime,hs_Rank_Rich_ID,hs_Rank_Rich_ListID,hs_Rank_Rich_Ranking,hs_Rank_Rich_Ranking_Change,hs_Rank_Rich_Wealth,hs_Rank_Rich_Wealth_USD,hs_Rank_Rich_Wealth_Change,hs_Rank_Rich_Certificate,hs_Rank_Rich_ChaName_Cn,hs_Rank_Rich_ChaName_En,hs_Rank_Rich_Cha_ID,hs_Rank_Rich_ComName_Cn,hs_Rank_Rich_ComName_En,hs_Rank_Rich_ComHeadquarters_Cn,hs_Rank_Rich_ComHeadquarters_En,hs_Rank_Rich_Industry_Cn,hs_Rank_Rich_Industry_En,hs_Rank_Rich_Com_ID,hs_RichAndCha
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1947-01-01', 'hs_Character_Age': '77', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 807, 'hs_Character_Fullname_Cn': '刘冀鲁', 'hs_Character_Fullname_En': 'Liu Jilu', 'hs_Character_Surname_Cn': '刘', 'hs_Character_Name_Cn': '冀鲁', 'hs_Character_Surname_En': 'Liu', 'hs_Character_Name_En': 'Jilu', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-安徽', 'hs_Character_NativePlace_En': 'China-Anhui', 'hs_Character_BirthPlace_Cn': '中国-安徽', 'hs_Character_BirthPlace_En': 'China-Anhui', 'hs_Character_Permanent_Cn': '中国-香港', 'hs_Character_Permanent_En': 'China-Hong Kong', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}, {'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1976-01-01', 'hs_Character_Age': '48', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 1988, 'hs_Character_Fullname_Cn': '刘凌云', 'hs_Character_Fullname_En': 'Liu Lingyun', 'hs_Character_Surname_Cn': '刘', 'hs_Character_Name_Cn': '凌云', 'hs_Character_Surname_En': 'Liu', 'hs_Character_Name_En': 'Lingyun', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-安徽', 'hs_Character_NativePlace_En': 'China-Anhui', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-香港', 'hs_Character_Permanent_En': 'China-Hong Kong', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,父女,2024-10-29 12:00:00,28603,208,1019,71,50.0,700.0,-9%,,刘冀鲁、刘凌云,Liu Jilu、Liu Lingyun,807、1988,顺丰,SF,广东深圳,Guangdong,快递,Express Delivery,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1965-01-01', 'hs_Character_Age': '59', 'hs_Character_MTime': '2023-10-23 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 10678, 'hs_Character_Fullname_Cn': '鲁卫东', 'hs_Character_Fullname_En': 'Lu Weidong', 'hs_Character_Surname_Cn': '鲁', 'hs_Character_Name_Cn': '卫东', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-内蒙-古鄂尔多斯', 'hs_Character_Permanent_En': 'Inner Mongolia', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28604,208,1019,138,50.0,700.0,-4%,,鲁卫东,Lu Weidong,10678,鄂尔多斯,Erdos,内蒙古鄂尔多斯,Inner Mongolia,羊绒、煤电、冶金、房地产,"Cashmere, Coal, Real Estate",0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1968-02-01', 'hs_Character_Age': '56', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 731, 'hs_Character_Fullname_Cn': '马飞', 'hs_Character_Fullname_En': 'Ma Fei', 'hs_Character_Surname_Cn': '马', 'hs_Character_Name_Cn': '飞', 'hs_Character_Surname_En': 'Ma', 'hs_Character_Name_En': 'Fei', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-广东-河源', 'hs_Character_NativePlace_En': 'China-Guangdong-Heyuan', 'hs_Character_BirthPlace_Cn': '中国-广东-河源', 'hs_Character_BirthPlace_En': 'China-Guangdong-Heyuan', 'hs_Character_Permanent_Cn': '中国-广东-深圳', 'hs_Character_Permanent_En': 'China-Guangdong-Shenzhen', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}, {'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1971-02-06', 'hs_Character_Age': '53', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 7288, 'hs_Character_Fullname_Cn': '黄峥', 'hs_Character_Fullname_En': 'Huang Zheng', 'hs_Character_Surname_Cn': '黄', 'hs_Character_Name_Cn': '峥', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-安徽-合肥', 'hs_Character_BirthPlace_En': 'China-Anhui-Hefei', 'hs_Character_Permanent_Cn': '中国-广东-深圳', 'hs_Character_Permanent_En': 'China-Guangdong-Shenzhen', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,夫妇,2024-10-29 12:00:00,28605,208,1019,128,50.0,700.0,-6%,,马飞、黄峥,Ma Fei、Huang Zheng,731、7288,飞荣达,FRD,广东深圳,Guangdong,电子元件,Electronic Components,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1968-07-01', 'hs_Character_Age': '56', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6703, 'hs_Character_Fullname_Cn': '阙伟东', 'hs_Character_Fullname_En': 'Que Weidong', 'hs_Character_Surname_Cn': '阙', 'hs_Character_Name_Cn': '伟东', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-江苏-无锡', 'hs_Character_Permanent_En': 'China-Jiangsu-Wuxi', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,家族,2024-10-29 12:00:00,28606,208,1019,New,50.0,700.0,NEW,,阙伟东,Que Weidong,6703,确成股份,Quechen Silicon,江苏无锡,Jiangsu,化工,Chemicals,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1900-01-01', 'hs_Character_Age': '未知', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6787, 'hs_Character_Fullname_Cn': '沈国荣', 'hs_Character_Fullname_En': 'Shen Guorong', 'hs_Character_Surname_Cn': '沈', 'hs_Character_Name_Cn': '国荣', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-江苏-南京', 'hs_Character_Permanent_En': 'China-Jiangsu-Nanjing', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28607,208,1019,New,50.0,700.0,NEW,,沈国荣,Shen Guorong,6787,国电南瑞,Nari,江苏南京,Jiangsu,电网自动化,Automation,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1973-01-01', 'hs_Character_Age': '51', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6519, 'hs_Character_Fullname_Cn': '孙洪军', 'hs_Character_Fullname_En': 'Sun Hongjun', 'hs_Character_Surname_Cn': '孙', 'hs_Character_Name_Cn': '洪军', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-辽宁-铁岭', 'hs_Character_NativePlace_En': 'China-Liaoning-Tieling', 'hs_Character_BirthPlace_Cn': '中国-辽宁-铁岭', 'hs_Character_BirthPlace_En': 'China-Liaoning-Tieling', 'hs_Character_Permanent_Cn': '中国-上海', 'hs_Character_Permanent_En': 'China-Shanghai', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28608,208,1019,-158,50.0,700.0,-32%,,孙洪军,Sun Hongjun,6519,艾为电子,Awinic,上海,Shanghai,芯片,Chips,0,
"[{'hs_Character_Gender': '未知', 'hs_Character_Birthday': '1900-01-01', 'hs_Character_Age': '未知', 'hs_Character_MTime': '2024-10-25 12:02:00', 'hs_Character_Gender_Lang': '未知', 'hs_Character_ID': 11886, 'hs_Character_Fullname_Cn': '孙雁军', 'hs_Character_Fullname_En': 'Sun Yanjun', 'hs_Character_Surname_Cn': '', 'hs_Character_Name_Cn': '', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': 'Zhejiang', 'hs_Character_Permanent_Cn': '广东佛山', 'hs_Character_Permanent_En': 'Guangdong', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,家族,2024-10-29 12:00:00,28609,208,1019,New,50.0,700.0,NEW,,孙雁军,Sun Yanjun,11886,飞南资源,Feinan Resource,广东佛山,Guangdong,金属回收,Metallurgy,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1967-01-01', 'hs_Character_Age': '57', 'hs_Character_MTime': '2020-10-20 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 5374, 'hs_Character_Fullname_Cn': '陶春风', 'hs_Character_Fullname_En': 'Tao Chunfeng', 'hs_Character_Surname_Cn': '', 'hs_Character_Name_Cn': '', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-浙江-宁波', 'hs_Character_Permanent_En': '', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28610,208,1019,-20,50.0,700.0,-19%,,陶春风,Tao Chunfeng,5374,长鸿高科,Changhong Polymer Scientific & Technical,浙江宁波,Zhejiang,高分子材料,Polymers,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1900-01-01', 'hs_Character_Age': '未知', 'hs_Character_MTime': '2022-11-07 10:35:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 10258, 'hs_Character_Fullname_Cn': '陶意', 'hs_Character_Fullname_En': 'Tao Yi', 'hs_Character_Surname_Cn': '陶', 'hs_Character_Name_Cn': '意', 'hs_Character_Surname_En': 'Tao', 'hs_Character_Name_En': 'Yi', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-上海', 'hs_Character_Permanent_En': 'China-Shanghai', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28611,208,1019,-313,50.0,700.0,-41%,,陶意,Tao Yi,10258,波克,Boke,上海,Shanghai,游戏,Online games,0,
"[{'hs_Character_Gender': '未知', 'hs_Character_Birthday': '1900-01-01', 'hs_Character_Age': '未知', 'hs_Character_MTime': '2024-10-25 12:02:00', 'hs_Character_Gender_Lang': '未知', 'hs_Character_ID': 11887, 'hs_Character_Fullname_Cn': '田刚印', 'hs_Character_Fullname_En': 'Tian Gangyin', 'hs_Character_Surname_Cn': '', 'hs_Character_Name_Cn': '', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '江苏盐城', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': 'Jiangsu', 'hs_Character_Permanent_Cn': '广东深圳', 'hs_Character_Permanent_En': 'Guangdong', 'hs_Character_Education_Cn': '本科', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '北京理工大学', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28612,208,1019,New,50.0,700.0,NEW,,田刚印,Tian Gangyin,11887,联合飞机,United Aircraft,广东深圳,Guangdong,航天,Aerospace,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1971-01-01', 'hs_Character_Age': '53', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 938, 'hs_Character_Fullname_Cn': '万永兴', 'hs_Character_Fullname_En': 'Wan Yongxing', 'hs_Character_Surname_Cn': '万', 'hs_Character_Name_Cn': '永兴', 'hs_Character_Surname_En': 'Wan', 'hs_Character_Name_En': 'Yongxing', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-河南-郑州', 'hs_Character_Permanent_En': 'China-Henan-Zhengzhou', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28613,208,1019,-28,50.0,700.0,-21%,,万永兴,Wan Yongxing,938,中瑞,Rail holdings,河南郑州,Henan,煤炭供应链管理、房地产,"Coal supply chain management, Real Estate",0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1982-01-01', 'hs_Character_Age': '42', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6997, 'hs_Character_Fullname_Cn': '王兵', 'hs_Character_Fullname_En': 'Wang Bing', 'hs_Character_Surname_Cn': '王', 'hs_Character_Name_Cn': '兵', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-山东-东营', 'hs_Character_BirthPlace_En': 'China-Shandong-Dongying', 'hs_Character_Permanent_Cn': '中国-山东-东营', 'hs_Character_Permanent_En': 'China-Shandong-Dongying', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}, {'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1900-01-01', 'hs_Character_Age': '未知', 'hs_Character_MTime': '2024-03-25 10:00:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 11130, 'hs_Character_Fullname_Cn': '赵文君', 'hs_Character_Fullname_En': 'Zhao Wenjun', 'hs_Character_Surname_Cn': '', 'hs_Character_Name_Cn': '', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 0, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-北京', 'hs_Character_Permanent_En': 'China-Beijing', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,夫妇,2024-10-29 12:00:00,28614,208,1019,New,50.0,700.0,NEW,,王兵、赵文君,Wang Bin、Zhao Wenjun,6997、11130,十月稻田,Shiyue Daotian,北京,Beijing,食品,Food & Beverages,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1972-06-18', 'hs_Character_Age': '52', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6837, 'hs_Character_Fullname_Cn': '王炳坤', 'hs_Character_Fullname_En': 'Wang Bingkun', 'hs_Character_Surname_Cn': '王', 'hs_Character_Name_Cn': '炳坤', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '中国-广东-东莞', 'hs_Character_NativePlace_En': 'China-Guangdong-Dongguan', 'hs_Character_BirthPlace_Cn': '中国-广东-东莞', 'hs_Character_BirthPlace_En': 'China-Guangdong-Dongguan', 'hs_Character_Permanent_Cn': '中国-广东-东莞', 'hs_Character_Permanent_En': 'China-Guangdong-Dongguan', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28615,208,1019,-79,50.0,700.0,-23%,,王炳坤,Wang Bingkun,6837,慕思,De Rucci,广东东莞,Guangdong,床垫,Furniture ,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1975-04-01', 'hs_Character_Age': '49', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 771, 'hs_Character_Fullname_Cn': '王春生', 'hs_Character_Fullname_En': 'Wang Chunsheng', 'hs_Character_Surname_Cn': '王', 'hs_Character_Name_Cn': '春生', 'hs_Character_Surname_En': 'Wang', 'hs_Character_Name_En': 'Chunsheng', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-江苏-苏州', 'hs_Character_Permanent_En': 'China-Jiangsu-Suzhou', 'hs_Character_Education_Cn': '本科', 'hs_Character_Education_En': 'Undergraduate', 'hs_Character_School_Cn': '江苏理工', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}, {'hs_Character_Gender': '女士', 'hs_Character_Birthday': '1976-09-01', 'hs_Character_Age': '48', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '女士', 'hs_Character_ID': 1981, 'hs_Character_Fullname_Cn': '吕莉', 'hs_Character_Fullname_En': 'Lyu Li', 'hs_Character_Surname_Cn': '吕', 'hs_Character_Name_Cn': '莉', 'hs_Character_Surname_En': 'Lyu', 'hs_Character_Name_En': 'Li', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_women.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-江苏-苏州', 'hs_Character_Permanent_En': 'China-Jiangsu-Suzhou', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,夫妇,2024-10-29 12:00:00,28616,208,1019,New,50.0,700.0,NEW,,王春生、吕莉,Wang Chunsheng、Lv Yan,771、1981,安洁科技,Anjie,江苏苏州,Jiangsu,消费电子组件,Consumer and Industry Electronics,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1900-01-01', 'hs_Character_Age': '未知', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 1187, 'hs_Character_Fullname_Cn': '王力展', 'hs_Character_Fullname_En': 'Wang Lizhan', 'hs_Character_Surname_Cn': '王', 'hs_Character_Name_Cn': '力展', 'hs_Character_Surname_En': 'Wang', 'hs_Character_Name_En': 'Lizhan', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-广东-佛山', 'hs_Character_Permanent_En': 'China-Guangdong-Foshan', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28617,208,1019,New,50.0,700.0,NEW,,王力展,Wang Lizhan,1187,海天味业,Haitian,广东佛山,Guangdong,调味品,Food Flavorings,0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1964-01-01', 'hs_Character_Age': '60', 'hs_Character_MTime': '2021-10-26 10:02:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 6760, 'hs_Character_Fullname_Cn': '王念强', 'hs_Character_Fullname_En': 'Wang Nianqiang', 'hs_Character_Surname_Cn': '王', 'hs_Character_Name_Cn': '念强', 'hs_Character_Surname_En': '', 'hs_Character_Name_En': '', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '中国-安徽-铜陵', 'hs_Character_BirthPlace_En': 'China-Anhui-Copper Tomb', 'hs_Character_Permanent_Cn': '中国-广东-深圳', 'hs_Character_Permanent_En': 'China-Guangdong-Shenzhen', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28618,208,1019,New,50.0,700.0,NEW,,王念强,Wang Nianqiang,6760,比亚迪,BYD,广东深圳,Guangdong,汽车、充电电池,"Automobile, New Energy",0,
"[{'hs_Character_Gender': '先生', 'hs_Character_Birthday': '1968-01-01', 'hs_Character_Age': '56', 'hs_Character_MTime': '1905-06-30 12:00:00', 'hs_Character_Gender_Lang': '先生', 'hs_Character_ID': 1627, 'hs_Character_Fullname_Cn': '王晓申', 'hs_Character_Fullname_En': 'Wang Xiaoshen', 'hs_Character_Surname_Cn': '王', 'hs_Character_Name_Cn': '晓申', 'hs_Character_Surname_En': 'Wang', 'hs_Character_Name_En': 'Xiaoshen', 'hs_Character_Photo': 'https://res.hurun.net/default/icon_men.jpg', 'hs_Character_Nationality': 198, 'hs_Character_NativePlace_Cn': '', 'hs_Character_NativePlace_En': '', 'hs_Character_BirthPlace_Cn': '', 'hs_Character_BirthPlace_En': '', 'hs_Character_Permanent_Cn': '中国-江西-新余', 'hs_Character_Permanent_En': 'China-Jiangxi-Xinyu', 'hs_Character_Education_Cn': '', 'hs_Character_Education_En': '', 'hs_Character_School_Cn': '', 'hs_Character_School_En': '', 'hs_Character_Major_Cn': '', 'hs_Character_Major_En': ''}]",,,,,,,,,,,,,,,2024,未知,2024-10-29 12:00:00,28619,208,1019,-206,50.0,700.0,-33%,,王晓申,Wang Xiaoshen,1627,赣锋锂业,Ganfeng Lithium,江西新余,Jiangxi,有色金属冶炼加工,Non-ferrous Metals Processing,0,
